SKU,Own_Brand_Retail_Price,Competitor_Retail_Price
SKU004036,112.38,108.23
SKU004037,312.74,300.39
SKU004038,559.76,523.96
SKU004039,511.59,496.21
SKU004040,231.68,214.43
SKU004041,231.16,248.36
SKU004042,362.53,351.43
SKU004043,155.66,157.13
SKU004044,807.31,737.33
SKU004045,287.84,275.22
SKU004046,667.05,630.17
SKU004047,668.49,720.23
SKU004048,265.09,248.13
SKU004049,208.12,220.42
SKU004050,657.97,629.37
SKU004051,179.43,169.06
SKU004052,434.48,391.87
SKU004053,100.61,96.42
SKU004054,322.44,294.73
SKU004055,74.27,72.22
SKU004056,236.39,215.25
SKU004057,514.47,469.63
SKU004058,804.91,781.49
SKU004059,197.28,195.23
SKU004060,361.74,349.62
SKU004061,330.6,299.11
SKU004062,154.51,144.56
SKU004063,469.56,510.79
SKU004064,573.26,581.48
SKU004065,110.2,118
SKU004066,558.4,508.29
SKU004067,568.7,512.69
SKU004068,159.88,168.89
SKU004069,538.15,525.72
SKU004070,349.8,340.65
SKU004071,509.98,483.28
SKU004072,421.84,393.2
SKU004073,49.74,53.01
SKU004074,566.59,516.89
SKU004075,414.08,413.94
SKU004076,584.8,568.48
SKU004077,105.62,100.88
SKU004078,588.4,619.08
SKU004079,303.83,326.86
SKU004080,632.24,593.67
SKU004081,398.27,364.58
SKU004082,266.33,259.67
SKU004083,177.12,175
SKU004084,616.36,561.27
SKU004085,411.76,409.29
SKU004086,655.97,715.16
SKU004087,262.57,256.56
SKU004088,546.11,589.8
SKU004089,492.37,526.7
SKU004090,526.32,519.64
SKU004091,599.79,624.56
SKU004092,107.19,100.95
SKU004093,441.64,409.41
SKU004094,390.65,351.75
SKU004095,236.94,216.72
SKU004096,355.58,364.71
SKU004097,456,491.15
SKU004098,227.23,248.95
SKU004099,226.3,225.51
SKU004100,634.08,588.49
SKU004101,58.3,52.47
SKU004102,245.05,268.81
SKU004103,510.37,542.81
SKU004104,176.09,176.92
SKU004105,419.13,397.8
SKU004106,219.6,220.38
SKU004107,651.81,695.94
SKU004108,268.78,271.79
SKU004109,210.2,231.03
SKU004110,444.83,409.84
SKU004111,124.8,136.84
SKU004112,629.41,640.07
SKU004113,475.73,482.19
SKU004114,594.49,577.74
SKU004115,309.59,281.16
SKU004116,634.81,667.88
SKU004117,360.22,344.07
SKU004118,83.69,81.18
SKU004119,172.09,173.25
SKU004120,567.59,517.3
SKU004121,634.36,572.29
SKU004122,90.09,82.97
SKU004123,718.67,752.5
SKU004124,610.76,572.96
SKU004125,283.6,284.41
SKU004126,499.43,468.06
SKU004127,137.96,132.02
SKU004128,647.39,587.56
SKU004129,468.35,455.84
SKU004130,361.03,334.77
SKU004131,708.93,717.17
SKU004132,132.5,141.41
SKU004133,666.88,717.35
SKU004134,35.55,38.63
SKU004135,598.97,553.91
SKU004136,429.55,430.96
SKU004137,509.83,470.55
SKU004138,336.55,323.52
SKU004139,711.31,673.09
SKU004140,271.54,245.06
SKU004141,223.7,243.02
SKU004142,248.86,262.88
SKU004143,548.55,550.63
SKU004144,332.2,321.89
SKU004145,452.49,444.49
SKU004146,657.38,618.62
SKU004147,688.17,752.61
SKU004148,124.76,119.41
SKU004149,400.02,365.99
SKU004150,106.17,107.54
SKU004151,668.88,702.16
SKU004152,625.29,684.24
SKU004153,624.12,639.29
SKU004154,550.5,515.75
SKU004155,325.16,318.08
SKU004156,323.11,311.26
SKU004157,327.18,295.74
SKU004158,67.31,65.86
SKU004159,700.99,743
SKU004160,341.25,334.79
SKU004161,747.12,799.68
SKU004162,629.33,659.91
SKU004163,655.15,683.89
SKU004164,444.3,433.73
SKU004165,99.06,90.21
SKU004166,244.69,263.41
SKU004167,441.85,454.07
SKU004168,25.12,23.06
SKU004169,47.86,43.85
SKU004170,576.78,589.96
SKU004171,733.14,721.73
SKU004172,695.02,652.03
SKU004173,131.32,124.48
SKU004174,719.11,702.68
SKU004175,576.58,605.43
SKU004176,551.53,518.1
SKU004177,248.94,259.01
SKU004178,578.03,540.93
SKU004179,627.91,661.03
SKU004180,493.91,533.45
SKU004181,311.73,308.16
SKU004182,552.27,567.88
SKU004183,679.36,647.61
SKU004184,572.49,621.45
SKU004185,189.67,186.86
SKU004186,304.63,304.43
SKU004187,273.99,260.92
SKU004188,557.13,523.04
SKU004189,650.78,615.3
SKU004190,180.2,179.33
SKU004191,686.16,636.43
SKU004192,484.71,473.84
SKU004193,161.17,157.37
SKU004194,300.02,296.01
SKU004195,102.92,101.31
SKU004196,512.88,489.74
SKU004197,142.38,138.59
SKU004198,521.89,563.89
SKU004199,506.68,459.81
SKU004200,352.27,323.23
SKU004201,91.69,99.55
SKU004202,481.87,459.8
SKU004203,307.83,295.77
SKU004204,791.17,766.5
SKU004205,391.67,360.6
SKU004206,73.5,77.45
SKU004207,482.76,450.24
SKU004208,646.2,672.27
SKU004209,129.82,122.87
SKU004210,380.94,394.81
SKU004211,602.22,659.05
SKU004212,29.72,29.78
SKU004213,39.1,37.68
SKU004214,561.05,547.36
SKU004215,587.34,573.7
SKU004216,679.19,628.3
SKU004217,308.23,327.88
SKU004218,330.04,322.07
SKU004219,434.67,453.61
SKU004220,628.42,599.56
SKU004221,513.14,498.4
SKU004222,260.31,280.45
SKU004223,275.85,271.71
SKU004224,573.99,557.14
SKU004225,387.39,372.95
SKU004226,79.14,85.36
SKU004227,129.55,127.55
SKU004228,686.89,738.7
SKU004229,757.8,727.53
SKU004230,259.41,284.23
SKU004231,298.89,299.06
SKU004232,130.25,121.51
SKU004233,174.07,171.43
SKU004234,356.91,369.88
SKU004235,251.51,271.02
SKU004236,518.4,479.74
SKU004237,424.66,429.62
SKU004238,579,582.78
SKU004239,536.11,517.71
SKU004240,121.63,119.41
SKU004241,114.29,109.82
SKU004242,725.26,696.6
SKU004243,717.66,722.45
SKU004244,338.04,308.3
SKU004245,117.66,117.22
SKU004246,665.55,642.16
SKU004247,208.99,207.5
SKU004248,47.74,52.28
SKU004249,686.46,719.58
SKU004250,581.01,623.01
SKU004251,535.33,521.57
SKU004252,43.73,45.53
SKU004253,381.95,379.13
SKU004254,471.15,480.3
SKU004255,530.57,523.99
SKU004256,376.22,348.51
SKU004257,723.59,788.33
SKU004258,218.68,227.71
SKU004259,67.56,68.92
SKU004260,248.96,251.99
SKU004261,553.66,578.34
SKU004262,612.95,616.94
SKU004263,520.44,490.87
SKU004264,106.75,96.23
SKU004265,683.58,667.6
SKU004266,223.16,226
SKU004267,173.02,168.58
SKU004268,452.39,455.4
SKU004269,179.48,185.4
SKU004270,377.74,401.15
SKU004271,334.41,320.94
SKU004272,173.58,178.2
SKU004273,220.3,237.56
SKU004274,305.53,284.29
SKU004275,305.71,317.36
SKU004276,286.11,309.83
SKU004277,543.54,562.17
SKU004278,145.86,133.97
SKU004279,538.57,515.21
SKU004280,483.21,453.2
SKU004281,568.97,615.89
SKU004282,665.47,730.96
SKU004283,134.1,132.3
SKU004284,127.52,137.62
SKU004285,435.42,403.64
SKU004286,569.69,513.11
SKU004287,191.24,193.85
SKU004288,381.44,418.62
SKU004289,580.91,588.15
SKU004290,645.14,707.14
SKU004291,530.22,525
SKU004292,72.85,71.13
SKU004293,52.55,57.06
SKU004294,292.74,266.32
SKU004295,35.77,34.53
SKU004296,664.5,656.99
SKU004297,28.59,26.23
SKU004298,35.14,35.26
SKU004299,138.27,134.82
SKU004300,494.82,488.58
SKU004301,421.59,437.3
SKU004302,487.56,445.66
SKU004303,596.14,651.2
SKU004304,367.83,369.48
SKU004305,51.23,54.7
SKU004306,567.84,547.23
SKU004307,641.32,617.4
SKU004308,52.83,57.1
SKU004309,191.67,177.01
SKU004310,543.8,500.71
SKU004311,290.14,301.58
SKU004312,372.38,369.85
SKU004313,619.29,646.21
SKU004314,87.6,86.42
SKU004315,472.33,445.1
SKU004316,190.23,198.42
SKU004317,58.62,53.22
SKU004318,498.09,492.91
SKU004319,91.86,91.1
SKU004320,545.33,499.3
SKU004321,161.19,152.86
SKU004322,55.68,53.01
SKU004323,96.68,104.28
SKU004324,571.73,573.18
SKU004325,277.33,286.8
SKU004326,270.35,246.28
SKU004327,376.85,346.96
SKU004328,435.18,440.7
SKU004329,42.9,45.78
SKU004330,702.79,639.96
SKU004331,678.4,744
SKU004332,316.61,341.02
SKU004333,337.62,362.82
SKU004334,652.65,588.52
SKU004335,326.36,320.25
SKU004336,718.47,760.97
SKU004337,35.1,36.92
SKU004338,361.17,350.02
SKU004339,745.39,801.69
SKU004340,181.73,186.68
SKU004341,218.89,240.51
SKU004342,496.18,479.78
SKU004343,724.8,745.61
SKU004344,167.46,164.93
SKU004345,723.49,744.84
SKU004346,510.93,486.38
SKU004347,756.03,738.26
SKU004348,636.3,691.31
SKU004349,470.17,450.33
SKU004350,710.87,728.03
SKU004351,155.13,168.12
SKU004352,670.77,668.22
SKU004353,122,126.76
SKU004354,35.78,37.56
SKU004355,527.45,532.1
SKU004356,140.51,137.11
SKU004357,616.78,654.83
SKU004358,601.94,608.46
SKU004359,192.5,177.72
SKU004360,82.36,88.53
SKU004361,418.8,401.83
SKU004362,716.61,715.67
SKU004363,632.68,596.47
SKU004364,96.26,96.12
SKU004365,736.02,681.44
SKU004366,240.11,243.29
SKU004367,270.67,271.9
SKU004368,131.38,139.75
SKU004369,296.52,300.07
SKU004370,492.23,483.25
SKU004371,407.42,404.68
SKU004372,550.05,561.57
SKU004373,503.72,537.93
SKU004374,232.02,210.75
SKU004375,407.44,442.2
SKU004376,70.36,64.5
SKU004377,423.64,410.48
SKU004378,283.83,274.53
SKU004379,81.85,82.37
SKU004380,253.22,245.86
SKU004381,645.24,609.01
SKU004382,461.69,438
SKU004383,691.64,758.77
SKU004384,306.4,327.03
SKU004385,774.14,821.44
SKU004386,281.34,276.8
SKU004387,603.04,655.65
SKU004388,243.6,222.3
SKU004389,82.44,76.26
SKU004390,661.62,628.11
SKU004391,551.66,567.29
SKU004392,710.82,663.46
SKU004393,220.2,212.98
SKU004394,488.99,457.42
SKU004395,192.61,204.15
SKU004396,23.19,25.09
SKU004397,620.91,664.42
SKU004398,383.71,347.44
SKU004399,663.85,639.58
SKU004400,324.42,333.35
SKU004401,785.83,707.36
SKU004402,521.15,546.83
SKU004403,360.22,386.79
SKU004404,244.81,224.13
SKU004405,651.07,642.11
SKU004406,655.15,629.31
SKU004407,306.43,333.82
SKU004408,568.92,548.98
SKU004409,349.89,355.55
SKU004410,555.74,501.17
SKU004411,792.57,845.93
SKU004412,197.35,178.77
SKU004413,506.3,513.31
SKU004414,305.1,319.79
SKU004415,371.68,364
SKU004416,601.76,545.4
SKU004417,287.76,310.82
SKU004418,67.82,66
SKU004419,570.8,566.94
SKU004420,425.25,451.88
SKU004421,357.84,369.34
SKU004422,140.58,135.67
SKU004423,81.51,82.17
SKU004424,250.61,230.26
SKU004425,600.02,597.76
SKU004426,306.64,302.24
SKU004427,454.92,478.57
SKU004428,77.05,81.67
SKU004429,103.12,110.8
SKU004430,26.27,28.15
SKU004431,508.44,559.12
SKU004432,197.75,205.95
SKU004433,705.71,722.75
SKU004434,263.31,244.73
SKU004435,278.1,276.33
SKU004436,332.44,327.82
SKU004437,255.25,267.23
SKU004438,655.53,625.99
SKU004439,706.47,758.87
SKU004440,24.35,22.99
SKU004441,459.54,458.03
SKU004442,553.8,603.02
SKU004443,668.39,647.53
SKU004444,265.61,277.72
SKU004445,167.98,162.46
SKU004446,429.14,430.38
SKU004447,335.39,353.88
SKU004448,624.72,664.02
SKU004449,748.56,799.83
SKU004450,86.48,79.55
SKU004451,611.1,654.47
SKU004452,723.68,672.5
SKU004453,733.93,700.58
SKU004454,548.59,600.28
SKU004455,575.48,534.53
SKU004456,24.05,22.85
SKU004457,649.96,628.61
SKU004458,276.05,292.96
SKU004459,48.38,46.65
SKU004460,335,356.84
SKU004461,615.18,578.96
SKU004462,308.29,314.52
SKU004463,620.18,677.2
SKU004464,378.21,343.49
SKU004465,232.01,250.97
SKU004466,178.07,166.13
SKU004467,360.49,366.33
SKU004468,42.39,38.56
SKU004469,338.93,343.76
SKU004470,66.36,67.89
SKU004471,648.14,688.02
SKU004472,502.74,494.3
SKU004473,445.97,483.05
SKU004474,219.83,214.13
SKU004475,178.33,163.76
SKU004476,546.63,534.25
SKU004477,493.77,474.64
SKU004478,117.79,116.53
SKU004479,188.23,176.92
SKU004480,762.6,742.82
SKU004481,249.02,268.26
SKU004482,31.35,32.31
SKU004483,65.84,61.86
SKU004484,574.49,523.12
SKU004485,541.17,510.5
SKU004486,300.91,295.44
SKU004487,139.28,135.58
SKU004488,415.81,444.79
SKU004489,247.71,251.97
SKU004490,279.54,298.69
SKU004491,231.9,255.04
SKU004492,59.94,57.43
SKU004493,660.57,657.59
SKU004494,496.93,517.36
SKU004495,638.03,639.53
SKU004496,412.52,398.23
SKU004497,718.68,764.13
SKU004498,767.98,828.26
SKU004499,202.15,193.18
SKU004500,277.2,265.08
SKU004501,508.03,514.88
SKU004502,564.36,600.07
SKU004503,680.42,683.13
SKU004504,467.04,425.95
SKU004505,427.03,409.52
SKU004506,273.31,273.47
SKU004507,351.59,368.23
SKU004508,653.35,689.28
SKU004509,812.04,853.02
SKU004510,53.22,48.91
SKU004511,464.53,475.31
SKU004512,417.41,411.19
SKU004513,318.97,307.07
SKU004514,636.18,677.86
SKU004515,417.89,406.05
SKU004516,250.6,234.69
SKU004517,336.79,349.97
SKU004518,263.37,244.17
SKU004519,315.21,302.22
SKU004520,71.35,70.56
SKU004521,95.58,88.73
SKU004522,504.93,483.45
SKU004523,501.49,515.69
SKU004524,523.29,529.3
SKU004525,560.89,599.51
SKU004526,668.76,620.73
SKU004527,650.98,698.35
SKU004528,340.82,311.89
SKU004529,186.68,195.77
SKU004530,258.18,243.05
SKU004531,449.84,486.11
SKU004532,708.52,643.56
SKU004533,484.56,492.34
SKU004534,419.94,379.02
SKU004535,452.52,473.88
SKU004536,436.15,395.48
SKU004537,743.27,777.04
SKU004538,637.65,677
SKU004539,576.4,622
SKU004540,439.13,426.78
SKU004541,264.63,266.88
SKU004542,30.9,32.34
SKU004543,45.32,48.23
SKU004544,35.24,37.23
SKU004545,723.31,773.62
SKU004546,101.61,109.69
SKU004547,134.64,138.69
SKU004548,383.68,358.66
SKU004549,334.02,356.3
SKU004550,729.8,724.44
SKU004551,77.93,70.93
SKU004552,840.97,862.18
SKU004553,191.29,199.99
SKU004554,742.04,735.79
SKU004555,453.47,454.07
SKU004556,434.95,439.3
SKU004557,242.92,230.9
SKU004558,428.08,417.29
SKU004559,550.61,584.4
SKU004560,26.43,23.95
SKU004561,45.4,45.92
SKU004562,720.82,653.32
SKU004563,387.17,364.07
SKU004564,682.29,664.95
SKU004565,583.63,547.03
SKU004566,297.66,318.41
SKU004567,129.56,139.15
SKU004568,775.66,721.83
SKU004569,435.73,469.92
SKU004570,159.57,150.95
SKU004571,556.33,502.05
SKU004572,79.71,83.49
SKU004573,623.73,626
SKU004574,71.65,71.63
SKU004575,187.74,169.07
SKU004576,85.15,93.3
SKU004577,95.08,101.4
SKU004578,367.53,401.89
SKU004579,543.58,515.71
SKU004580,553.39,564.86
SKU004581,560.79,588.46
SKU004582,327.92,347.81
SKU004583,417.38,440.9
SKU004584,675.29,685.06
SKU004585,277.53,251.53
SKU004586,208.72,229.34
SKU004587,406.67,375.35
SKU004588,271.04,253.74
SKU004589,181.2,192.96
SKU004590,530.75,488.35
SKU004591,608.44,573.56
SKU004592,366.06,330.94
SKU004593,568.89,529.83
SKU004594,152.55,157.4
SKU004595,416.55,404.93
SKU004596,431.27,399.8
SKU004597,351.75,335.15
SKU004598,99.76,104.82
SKU004599,519.6,525.51
SKU004600,698.63,695.28
SKU004601,462.7,420.75
SKU004602,137.83,138.15
SKU004603,74.76,74.48
SKU004604,246.22,243.41
SKU004605,42.2,42.09
SKU004606,714.94,654.07
SKU004607,507.18,551.1
SKU004608,400.04,384.53
SKU004609,676.12,696.74
SKU004610,92.1,89.5
SKU004611,546.72,527.91
SKU004612,115.27,120.46
SKU004613,67.65,66.55
SKU004614,132,135.06
SKU004615,640.45,611.53
SKU004616,319.97,304.96
SKU004617,55.73,52.38
SKU004618,453.21,435.16
SKU004619,153.27,139.93
SKU004620,20.13,18.43
SKU004621,515.96,552.38
SKU004622,131.78,125.98
SKU004623,754.56,760.34
SKU004624,410.96,410.67
SKU004625,83.86,86.11
SKU004626,166.55,171.48
SKU004627,439.76,428.04
SKU004628,245.87,227.84
SKU004629,405.38,379.23
SKU004630,565.79,549.87
SKU004631,635.01,642.64
SKU004632,534.26,546.47
SKU004633,653.31,709.8
SKU004634,171.77,165.08
SKU004635,141.8,130.72
SKU004636,581.6,585.98
SKU004637,293.2,267.79
SKU004638,426.09,397.59
SKU004639,557.19,563.22
SKU004640,272.07,295.17
SKU004641,124.87,117.27
SKU004642,557.64,542.3
SKU004643,629.39,622.2
SKU004644,27.05,29.5
SKU004645,484.7,507.54
SKU004646,375.75,363.14
SKU004647,217.32,207.38
SKU004648,135.72,136.22
SKU004649,145.69,142.23
SKU004650,503.99,515.76
SKU004651,374.16,376.76
SKU004652,729.91,661.85
SKU004653,195,178.4
SKU004654,635.07,588.59
SKU004655,408.79,421.11
SKU004656,134.67,147.52
SKU004657,123.08,121.91
SKU004658,437.41,406.74
SKU004659,646.55,660.78
SKU004660,547.89,561.63
SKU004661,473.12,497.32
SKU004662,132.61,138.18
SKU004663,97.22,100.87
SKU004664,15.52,16.22
SKU004665,85.31,90.76
SKU004666,598.15,645.46
SKU004667,682.36,614.59
SKU004668,202.58,209.31
SKU004669,655.23,713.05
SKU004670,178.5,187.71
SKU004671,214.92,196.93
SKU004672,174.82,183.08
SKU004673,48.32,45.93
SKU004674,154.25,144.5
SKU004675,293.59,276.16
SKU004676,305.84,334.72
SKU004677,247.41,255.28
SKU004678,408.37,447.4
SKU004679,298.65,319.39
SKU004680,732.27,794.5
SKU004681,685.53,693.06
SKU004682,650.39,630.71
SKU004683,467.89,490.21
SKU004684,501.99,453.6
SKU004685,127.08,130.73
SKU004686,563.25,614.67
SKU004687,200.87,214.76
SKU004688,130.33,122.24
SKU004689,49.71,46.01
SKU004690,384.26,409.35
SKU004691,229.88,209.35
SKU004692,679.6,746.92
SKU004693,185.1,183.89
SKU004694,652.92,708.76
SKU004695,241.78,256.83
SKU004696,626.12,650.84
SKU004697,549.85,517.49
SKU004698,483.78,443.69
SKU004699,314.89,324.69
SKU004700,534.73,501.55
SKU004701,330.88,352.63
SKU004702,468.12,427.59
SKU004703,438.54,440.63
SKU004704,204.55,201.36
SKU004705,258.68,280.66
SKU004706,31.36,33.86
SKU004707,585,610.78
SKU004708,559.24,587.8
SKU004709,138.17,143.88
SKU004710,269.03,278.44
SKU004711,328.41,361.05
SKU004712,228.38,239.16
SKU004713,604.36,658.22
SKU004714,580.4,573.11
SKU004715,539.54,593.29
SKU004716,745.86,762.93
SKU004717,440.31,475.97
SKU004718,470.68,432.17
SKU004719,517.3,528.74
SKU004720,550.88,605.17
SKU004721,627.92,573.49
SKU004722,610.61,665.2
SKU004723,108.17,100.51
SKU004724,638.85,702.24
SKU004725,499.98,478.87
SKU004726,103.59,109.67
SKU004727,570.92,516.99
SKU004728,251.64,240.91
SKU004729,551.47,562.85
SKU004730,790.72,747.59
SKU004731,237.47,249.85
SKU004732,695.64,720.08
SKU004733,600.07,658.98
SKU004734,573.6,583.27
SKU004735,273.79,288.47
SKU004736,91.95,84.13
SKU004737,376.99,342.53
SKU004738,88.72,90.17
SKU004739,416.52,456.95
SKU004740,629.39,600.29
SKU004741,811.21,730.37
SKU004742,160.03,154.94
SKU004743,171.92,180.14
SKU004744,652.42,691.86
SKU004745,351.89,371.67
SKU004746,773,708.21
SKU004747,546.54,576.14
SKU004748,612.03,560.82
SKU004749,92.35,101.35
SKU004750,43.65,42.52
SKU004751,244.31,253.76
SKU004752,164.9,164.39
SKU004753,519.45,492.51
SKU004754,353.14,360.97
SKU004755,443.75,400.79
SKU004756,618.01,618.65
SKU004757,375.79,341.15
SKU004758,395.57,400.93
SKU004759,623.41,618.08
SKU004760,328.59,354.53
SKU004761,76.15,83.25
SKU004762,456.61,470.41
SKU004763,447.05,418.9
SKU004764,416.5,418.46
SKU004765,231.17,208.13
SKU004766,185.84,195.8
SKU004767,268.51,243.87
SKU004768,141.32,150.01
SKU004769,550.47,524.56
SKU004770,500.54,475.52
SKU004771,528.86,485.46
SKU004772,165.29,171.43
SKU004773,212.65,206.95
SKU004774,620.18,569.31
SKU004775,578.55,557.84
SKU004776,605.35,656.45
SKU004777,324.96,294.74
SKU004778,433.39,448.04
SKU004779,632.48,632.61
SKU004780,717.73,731.75
SKU004781,696.89,681.79
SKU004782,745.92,743.17
SKU004783,664.76,699.23
SKU004784,504.39,502.69
SKU004785,18.71,18.25
SKU004786,490.05,468.07
SKU004787,198.41,196.45
SKU004788,55.24,56.08
SKU004789,513.58,500.69
SKU004790,582.72,629.45
SKU004791,522.67,574.51
SKU004792,301.2,283.38
SKU004793,392.83,404.16
SKU004794,712.79,670.9
SKU004795,550.12,554.64
SKU004796,359.79,352.11
SKU004797,465.33,441.64
SKU004798,683.23,661.65
SKU004799,300.94,278.27
SKU004800,100.43,91.98
SKU004801,281.2,278.4
SKU004802,299.41,318.29
SKU004803,220.34,228.4
SKU004804,364.99,371.95
SKU004805,211.27,207.91
SKU004806,91.56,90.98
SKU004807,172.89,156.34
SKU004808,698.47,759.96
SKU004809,421.16,405.23
SKU004810,262.53,284.29
SKU004811,263.72,275.13
SKU004812,351.96,356.3
SKU004813,533.6,527.75
SKU004814,449.33,433.42
SKU004815,684.3,703.23
SKU004816,437.08,478.19
SKU004817,713.38,756.8
SKU004818,17.39,17.01
SKU004819,629.81,627.56
SKU004820,561.05,557.51
SKU004821,157.75,150.16
SKU004822,216.51,231.55
SKU004823,468.74,486.82
SKU004824,106.86,108.94
SKU004825,598.61,590.62
SKU004826,611.99,580.04
SKU004827,253.79,260.89
SKU004828,65.98,62.51
SKU004829,850.62,767.06
SKU004830,205.27,187.48
SKU004831,60.98,63.35
SKU004832,235.57,229.8
SKU004833,782.7,736.74
SKU004834,620.51,587.98
SKU004835,398.47,398.03
SKU004836,236.31,255.47
SKU004837,371.65,354.46
SKU004838,28.6,29.49
SKU004839,528.93,563.37
SKU004840,97.99,97.77
SKU004841,380.64,344.63
SKU004842,428.4,453.78
SKU004843,15.71,16.9
SKU004844,759.5,688.27
SKU004845,258.72,238.86
SKU004846,72.48,66.49
SKU004847,645.19,609.21
SKU004848,134.3,134.19
SKU004849,34.09,30.91
SKU004850,368.79,344.38
SKU004851,117.12,114.95
SKU004852,761.81,782.08
SKU004853,24.68,26.7
SKU004854,52.97,56.46
SKU004855,633.95,577.39
SKU004856,193.28,211.33
SKU004857,647.96,617.77
SKU004858,269.3,261.95
SKU004859,62.8,57.46
SKU004860,26.44,28.75
SKU004861,215.56,217.54
SKU004862,393.81,395.09
SKU004863,14.48,13.08
SKU004864,479.16,431.57
SKU004865,251.35,260.51
SKU004866,271.8,270.84
SKU004867,195.97,196.27
SKU004868,381.21,392.66
SKU004869,176.47,163.97
SKU004870,109.6,120.52
SKU004871,677.31,620.52
